Source,Target,Type,Id,Label,Value
157,164,Undirected,0,1,0.08084002792494915
157,173,Undirected,1,1,0.4811060521590943
173,165,Undirected,2,1,0.23637513942147648
164,172,Undirected,3,1,0.42818086892608276
165,183,Undirected,4,1,0.12823465284234203
183,161,Undirected,5,1,0.16399229014599515
